seqnames	start	end	width	strand	nWindows	logFC.up	logFC.down	PValue	FDR	direction	best	logFC	logCPM
chr15	97719801	97720600	800	*	12	5	0	0.00656259846776337	0.350317949266673	up	823093	1.64582567869206	-1.60646605813721
chr15	97733551	97733950	400	*	6	2	0	0.0782015146113365	0.643931151123009	up	823122	1.09869491940306	-1.69958690100898
chr15	97773051	97774300	1250	*	23	6	3	0.0638322759011955	0.613881593781105	up	823331	0.926261499490607	-1.36097508777782
chr15	97776151	97777250	1100	*	20	0	5	0.00149066667420819	0.231644284253322	down	823373	-3.30035971591464	-1.23318755183546
chr15	97782301	97783200	900	*	16	0	0	0.0298364410847083	0.514856044011276	up	823406	0.421086399575358	0.238151477927982
chr15	97817801	97818450	650	*	11	0	2	0.0040163510024931	0.301140982082419	down	823579	-1.51889791125241	-0.889776204934022
chr15	97819801	97820250	450	*	7	0	3	0.0261506441674626	0.497247611041289	down	823588	-0.711365684504567	-1.23440648299128
chr15	97827351	97827750	400	*	6	2	0	0.0437515029433196	0.562479074508417	up	823672	1.02078369058714	-1.66826427130597
chr15	97837301	97838450	1150	*	21	2	1	0.0675023559166066	0.621517700638525	up	823777	0.638118535864302	-1.16357893710251
chr15	97914251	97914800	550	*	9	3	0	0.0810731660323051	0.649520535898326	up	824030	0.554077587613966	-1.02184968690794
chr15	97952051	97953050	1000	*	18	0	3	0.0246760112209452	0.489879766634747	down	824110	-0.659520820468918	-0.79713313209305
chr15	97974401	97975250	850	*	15	4	0	0.0288057217644741	0.511176737546522	up	824240	0.912151492418882	-1.42646111990638
chr15	98021601	98022250	650	*	11	4	0	0.0945190400605674	0.676273670389602	up	824587	0.552812254326276	-1.09835999328811
chr15	98023001	98023500	500	*	8	0	3	0.080981963949211	0.649432590312158	down	824595	-0.743421416841736	-1.32765861288684
chr15	98167301	98168550	1250	*	23	0	4	0.0925437499052625	0.672756243567786	down	824901	-0.850955308577436	-0.45882909493877
chr15	98288651	98288850	200	*	2	0	2	0.083773277240434	0.65549547034205	down	825002	-1.08047651102465	-1.66563761482476
chr15	98389501	98390500	1000	*	12	0	2	0.0891388428579764	0.665802892600845	down	825027	-1.24727621994192	-1.40628171199113
chr15	98524301	98524450	150	*	1	1	0	0.053779922324965	0.587144178184553	up	825198	0.651989929219496	-1.66916377753587
chr15	98567101	98568250	1150	*	21	0	0	0.0158233886276348	0.438146147489945	up	825266	0.364352573848004	0.879045994186834
chr15	98675301	98676750	1450	*	27	0	4	0.0434322464604283	0.561541219316486	down	825841	-0.687907458393961	-0.886835167385853
chr15	98724051	98725250	1200	*	20	3	0	0.00570592726934447	0.333974451860842	up	826036	1.18946696734853	-1.24964773734809
chr15	98771901	98772800	900	*	16	2	0	0.0932538465363106	0.673672738362775	down	826212	-0.473693260708859	-0.316614838994238
chr15	98775401	98776700	1300	*	24	3	0	0.0285048058397759	0.509301377958365	up	826242	1.05076910873669	-1.06106089956696
chr15	98776601	98777950	1350	*	25	0	2	0.0978818721550597	0.6812438281893	down	826270	-0.687737992097064	-0.88464271558396
chr15	98797401	98798800	1400	*	26	0	5	0.024638656082547	0.489870202324057	down	826504	-1.53627958308457	-0.415316849657397
chr15	98801451	98802400	950	*	16	1	3	0.0773171934543595	0.642541121731532	down	826551	-1.36450816965005	-1.64706710147279
chr15	98937001	98938500	1500	*	19	7	1	0.0828719739123662	0.653957735635783	up	827406	1.20252576131668	-1.64257153424437
chr15	98948101	98949150	1050	*	11	0	4	0.0988271220255026	0.682569828493345	down	827423	-1.96290583917434	-1.38617588901186
chr15	98950551	98950750	200	*	2	0	2	0.00312535001842313	0.286995699659334	down	827447	-1.78147978456495	-1.6747941119541
chr15	98977901	98979150	1250	*	21	0	2	0.0783256342284087	0.644271193326646	down	827599	-1.528871178339	-1.32959217596692
chr15	98990801	98991750	950	*	17	7	0	0.0699277018286739	0.62824471675134	up	827698	0.67147024558544	-1.17192420116428
chr15	99049351	99050250	900	*	16	5	0	0.00704401163424548	0.355803872501513	up	827990	1.01276984413898	-1.36206729825637
chr15	99055351	99056700	1350	*	25	0	0	0.0087863709005703	0.376546732833148	down	828051	-0.396412666789713	0.678169973322905
chr15	99093651	99095050	1400	*	22	0	0	0.01520742137688	0.435202613127212	down	828260	-0.455344247612143	0.152878291144307
chr15	99120151	99121400	1250	*	23	0	5	0.0188127091101821	0.463130015790869	down	828412	-0.732808721633614	-0.727305456932073
chr15	99195201	99195350	150	*	1	1	0	0.0982022665140738	0.681296448220443	up	828563	0.561950234014412	-1.67811679133677
chr15	99214951	99215350	400	*	6	0	6	0.0798742617175343	0.646924734967774	down	828594	-0.863948537374679	-1.19993561259028
chr15	99231501	99232900	1400	*	23	0	7	0.00154158427545717	0.235122849440903	down	828734	-2.60987431596913	-1.65366928219404
chr15	99274151	99274850	700	*	12	2	0	0.0772393979515632	0.642541121731532	up	828933	0.898005892603401	-1.28730270668392
chr15	99316201	99317700	1500	*	28	6	0	0.0472840861799486	0.572691328297116	up	829056	0.750451682342084	-1.10936733706597
chr15	99318901	99319750	850	*	15	4	2	0.0714793089483378	0.631912116132231	mixed	829075	-0.621131495732569	-1.24346910944728
chr15	99339251	99340150	900	*	16	5	3	0.0215323054434903	0.475473453829491	up	829180	0.679443121492422	-0.852076710952958
chr15	99352751	99353700	950	*	17	0	5	0.0493293414377924	0.578225668385724	down	829260	-1.0780499720574	-1.62667928183784
chr15	99370001	99371050	1050	*	19	0	0	0.051486308695015	0.583628403879663	up	829298	0.201848519530859	2.09449631259113
chr15	99392951	99393900	950	*	17	0	0	0.0770252798438612	0.642376595137681	up	829360	0.311570242858839	0.860959876575044
chr15	99415901	99416900	1000	*	18	6	0	0.0145796014375636	0.430297410323485	up	829444	1.09191699020181	-1.63056708817164
chr15	99456351	99457600	1250	*	23	1	0	0.0493411924243525	0.578225668385724	up	829580	1.08753971404093	-1.49274555126481
chr15	99479001	99479450	450	*	7	0	3	0.0508739266268725	0.581610476002724	down	829700	-0.921986493172354	-1.58993750083488
chr15	99484051	99484650	600	*	6	3	0	0.0309735573606939	0.519151110483958	up	829707	0.80966529588386	-1.64757092632809
chr15	99545351	99545600	250	*	3	0	3	0.025727538073124	0.494710860874318	down	829958	-1.00404485135749	-1.48087950280822
chr15	99584251	99585650	1400	*	26	0	6	0.0141703878353627	0.427258990751646	down	830065	-2.90227029555917	-1.26810741247433
chr15	99653101	99654500	1400	*	26	0	3	0.0227317135272171	0.480260933469357	down	830319	-0.881266298417103	-0.833946499956356
chr15	99669751	99670950	1200	*	22	0	6	0.0422372894888632	0.558011932823857	down	830403	-0.742490539525438	-0.955584867089911
chr15	99688301	99689500	1200	*	21	0	5	0.0603555751793365	0.605548401051882	down	830490	-1.08825988570602	-1.38720788162505
chr15	99694551	99695200	650	*	11	0	7	0.0473774098443673	0.573039632004264	down	830519	-1.12927538973746	-1.55925793069906
chr15	99712451	99713550	1100	*	20	5	0	0.0936712208452586	0.674540988462575	up	830574	0.901202330269593	-1.48726380598966
chr15	99756501	99756900	400	*	5	0	4	0.0775508729893553	0.642541121731532	down	830731	-0.840021504387508	-1.63717652220969
chr15	99811351	99811700	350	*	4	1	0	0.0761065422772837	0.639899691999836	up	830895	0.729451123417488	-1.6468175375127
chr15	99818251	99819400	1150	*	21	4	0	0.00448750456978109	0.312250043799597	up	830926	0.588012497790407	0.122930586820198
chr15	99826051	99827250	1200	*	22	0	7	0.0439335012799215	0.562601534795105	down	830962	-0.88327072605018	-1.35151238483276
chr15	99837601	99837950	350	*	5	2	0	0.0925941984544014	0.672756243567786	up	831002	0.776944954219608	-1.60737623749808
chr15	99847751	99848750	1000	*	14	5	4	0.00741637020637014	0.359601536683918	up	831037	0.68989402467925	-0.889167787316602
chr15	99857101	99858050	950	*	17	0	5	0.0994942374865732	0.683485762472327	down	831061	-0.84380743643254	-1.47726282508643
chr15	99861701	99862350	650	*	11	1	0	0.068874603764548	0.625248759082963	up	831081	0.717488359021269	-1.27535703165801
chr15	99874501	99875400	900	*	16	7	0	0.00471532192241851	0.317582676623871	up	831102	0.845735221966504	-1.13419771538142
chr15	99941651	99942200	550	*	9	3	0	0.0646338905691816	0.615310225377275	up	831261	0.886670861577232	-1.65981218370683
chr15	100091451	100092400	950	*	17	0	0	0.0882202188656501	0.66391138463938	down	831555	-0.498141995129437	-0.59202024239064
chr15	100145101	100145350	250	*	3	3	0	0.0904304706483939	0.668564732393561	up	831643	0.684250618836363	-1.56416202914495
chr15	100219951	100220700	750	*	13	0	5	0.0189328069139822	0.463130015790869	down	831719	-1.24674883895872	-1.16736554433239
chr15	100346401	100346750	350	*	5	0	5	0.00400114595905208	0.301098680687532	down	831886	-1.83414604617734	-1.40878597968193
chr15	100391101	100392050	950	*	17	3	0	0.0208811948849261	0.472208331482679	up	831926	0.951270467407773	-0.96764869804813
chr15	100392301	100392800	500	*	7	0	6	0.00937154483791246	0.382959900639181	down	831932	-1.45031510088971	-1.45164400237048
chr15	100393051	100394100	1050	*	16	0	9	0.00041584920447499	0.163881604928349	down	831938	-4.62222150946478	-1.62426807428562
chr15	100419651	100420350	700	*	12	4	1	0.0391309633033758	0.54865622235603	up	831993	0.641882067564329	-0.829019134340683
chr15	100451351	100451500	150	*	1	0	1	0.0961410247824772	0.679094669740791	down	832077	-0.587956014468774	-1.68822898461466
chr15	100627701	100628550	850	*	15	0	6	0.00828081301337021	0.370596695590409	down	832273	-2.90934634552134	-1.21291984128816
chr15	100640751	100641550	800	*	14	4	0	0.0764589564398254	0.641096090390464	up	832366	1.28400939085163	-1.57743637397721
chr15	100656651	100657550	900	*	8	3	0	0.0733054125689862	0.63528709844124	up	832424	0.927886864305585	-1.57896557765203
chr15	100658051	100658450	400	*	6	3	0	0.0337345378736123	0.529752639082466	up	832431	1.03632717778256	-1.59623924758757
chr15	100664101	100664450	350	*	5	3	0	0.0154900556905243	0.437212322157024	up	832437	1.06149656259515	-1.54670160518578
chr15	100713601	100713800	200	*	2	0	2	0.0789971296082685	0.645800600775378	down	832672	-0.647192465837031	-1.58344642580829
chr15	100754901	100755800	900	*	15	5	0	0.019374319809873	0.464352546360806	up	832806	1.02133985545466	-1.66838779003367
chr15	100918051	100918750	700	*	12	0	5	0.00432979728409207	0.308006949983647	down	833240	-1.59126926252822	-1.34945405143493
chr15	100925651	100926100	450	*	7	0	6	0.00983865491872771	0.386496930310687	down	833282	-1.21942887052064	-1.32340731072827
chr15	100984251	100985300	1050	*	19	0	14	0.00421882505502801	0.30622966869832	down	833446	-1.48894403559057	-1.17102840716847
chr15	101016501	101016650	150	*	1	1	0	0.0834668983301449	0.654741559581087	up	833488	0.504728612163357	-1.68255432333653
chr15	101033151	101034650	1500	*	28	0	13	0.0128922780044973	0.4174262696554	down	833548	-0.629711796885255	-0.440962744503858
chr15	101041951	101043000	1050	*	19	1	4	0.097713301246231	0.6812438281893	down	833611	-0.824522696615039	-1.48072426500522
chr15	101043751	101045100	1350	*	24	0	8	0.0259301885028568	0.495891552077473	down	833627	-0.479417652412656	-0.0811434989567231
chr15	101046701	101048050	1350	*	25	0	1	0.019309647876202	0.463921501146259	down	833680	-0.50715491783351	0.0368452298407472
chr15	101072101	101073400	1300	*	24	0	6	0.0633596280710238	0.612452631353374	down	834030	-0.986977180523555	-1.47198145840051
chr15	101078701	101080000	1300	*	23	0	2	0.0439858713011343	0.562686735704297	down	834149	-0.606744533072366	-0.542009322405963
chr15	101081901	101083050	1150	*	21	7	0	0.0241133409171082	0.487115405761062	up	834185	0.579150428529032	-0.516440342266298
chr15	101095601	101097050	1450	*	19	6	0	0.0371647645537293	0.540894356574441	up	834302	0.938330113444007	-1.64533656630938
chr15	101102151	101102500	350	*	5	2	0	0.00664004280687947	0.351306622200816	up	834375	1.10830197233575	-1.69714334345031
chr15	101118901	101120000	1100	*	20	2	1	0.026114002854111	0.497010277354274	up	834460	1.65152308274414	-1.54686075597885
chr15	101143151	101144350	1200	*	22	0	1	0.0775112589484826	0.642541121731532	down	834675	-0.471376180617178	-0.364828579302402
chr15	101196701	101198000	1300	*	22	0	10	0.0601734792808357	0.604746264888153	down	835009	-1.54608575465609	-1.60379244359472
chr15	101238601	101240150	1550	*	29	0	0	0.0981782049744322	0.681293539022488	up	835294	0.469734995257992	0.300894436622131
chr15	101240051	101241650	1600	*	26	0	2	0.0982160554471549	0.681337433913839	down	835331	-0.506181576782197	-0.303060726322265
chr15	101241551	101243100	1550	*	29	2	0	0.0355292119268771	0.535838217423909	up	835342	1.55986972846271	-1.62930657216985
chr15	101265901	101267200	1300	*	24	0	0	0.00669575825495407	0.352186547573361	down	835515	-0.364289678220987	0.820491236117439
chr15	101293851	101295000	1150	*	21	5	0	0.039167279950263	0.548878413898559	up	835628	0.695856024882602	-1.155611579007
chr15	101315401	101316550	1150	*	21	4	0	0.0100575160680897	0.389488175881427	up	835682	1.00254254720261	-1.20482631004743
chr15	101327001	101328050	1050	*	19	0	2	0.029981412120009	0.515013944994619	down	835752	-0.588017001179895	-0.384820996472386
chr15	101339201	101340300	1100	*	20	4	0	0.0929619500099246	0.673420119397235	up	835840	0.599493330739022	-0.949475472331118
chr15	101376801	101377250	450	*	7	6	0	0.0156803746536128	0.437635303823061	up	835980	0.949348100079944	-1.4535763585527
chr15	101419951	101421450	1500	*	27	8	2	0.00330329726722448	0.29059793446795	up	836140	1.25569163525437	-1.46002359834425
chr15	101473901	101474050	150	*	1	1	0	0.0542943168242361	0.588782091898348	up	836261	0.73345723567552	-1.67011533852137
chr15	101487801	101488100	300	*	4	3	0	0.0116782642780347	0.406707483968847	up	836318	0.916468230676609	-1.56325455682104
chr15	101537701	101538700	1000	*	18	3	3	0.0288532927534676	0.511597183969682	down	836461	-2.61382706100164	-1.12242369986101
chr15	101573551	101574300	750	*	12	2	4	0.0237616370016481	0.485373662135244	up	836611	1.12119689816615	-1.6754793522908
chr15	101834901	101835300	400	*	6	0	5	0.00983542961826213	0.386496930310687	down	836757	-0.833852234672138	-1.33111249818428
chr15	101845851	101846850	1000	*	17	0	3	0.0183331400666026	0.457933870363428	down	836781	-0.67630573914018	-0.619609058505617
chr15	101854201	101855050	850	*	12	0	4	0.0655687060702466	0.616923613733233	down	836820	-1.18115219696168	-1.52758122744201
chr15	101883151	101884000	850	*	14	0	1	0.0895795518561526	0.666922617327808	down	836886	-1.1221208183758	-1.32576049907938
chr15	101939001	101940000	1000	*	15	3	0	0.00632286292233821	0.346726711746019	up	836987	1.13362710995705	-1.62866590864442
chr15	101939901	101940850	950	*	15	4	2	0.000678997993939446	0.189353922822781	up	837016	1.28543500124174	-1.5997113614871
chr15	101953351	101954550	1200	*	15	2	0	0.0707092953601294	0.630245339277412	up	837054	1.2664490349124	-1.66833423868847
chr15	101982701	101983950	1250	*	23	1	4	0.043046899185779	0.560197773374559	down	837225	-1.57584976153699	-1.66388615493963
chr15	102041851	102042900	1050	*	19	0	5	0.00577083641033805	0.334826639659013	down	837508	-1.36411932758989	-1.51405536523367
chr15	102065101	102066450	1350	*	25	2	4	0.0849971032913982	0.657429867573593	down	837563	-1.4328366920695	-1.67528651074042
chr15	102150101	102151450	1350	*	25	2	2	0.0810756619161044	0.649520535898326	up	838069	0.823763695041709	-0.865713553960554
chr15	102156301	102157450	1150	*	21	0	6	0.0504842682477159	0.580374115448938	down	838106	-1.46862232647301	-1.56480503105594
chr15	102162351	102163200	850	*	15	6	0	0.0035795557809872	0.292769228788949	up	838153	1.35917612471761	-1.49860864078536
chr15	102217101	102218000	900	*	16	4	4	0.0533113484679588	0.586522920915508	mixed	838332	0.924936517389472	-1.43385726941876
chr15	102230751	102231650	900	*	16	0	6	0.0361851049276117	0.537795856133422	down	838397	-0.745890116554097	-1.23677826208166
chr15	102231551	102232450	900	*	16	0	8	0.00697925791576567	0.354864133313974	down	838399	-1.01249127601789	-1.32946635527752
chr15	102235151	102236550	1400	*	26	0	2	0.0136869493006698	0.423342973351539	down	838432	-1.32460660479886	-1.13057173880577
chr15	102241601	102242700	1100	*	20	1	6	0.0492846622239876	0.578209901079449	down	838503	-0.789920889587488	-1.24463902964715
chr15	102246451	102247700	1250	*	23	0	0	0.0836092676866599	0.654975785914756	up	838586	0.271087571476225	1.25155420809788
chr15	102325951	102326850	900	*	16	3	0	0.073241350060115	0.635220367662335	up	838930	0.798849155933431	-1.4177720407099
chr15	102341551	102342200	650	*	11	0	6	0.00975188551457457	0.38628114108586	down	839007	-1.12500952690788	-1.35242581157436
chr15	102352201	102352450	250	*	3	0	2	0.0655667187277669	0.616923613733233	down	839045	-1.58617282956372	-1.45421824589277
chr15	102362251	102363300	1050	*	19	0	3	0.0157907901654476	0.437939484638937	down	839173	-0.549212529406983	-0.248908598814455
chr15	102393501	102394300	800	*	14	7	0	0.0455466858034705	0.56705846609562	up	839319	0.661919230842474	-1.1684105050512
chr15	102398651	102399850	1200	*	20	0	0	0.0143930462115758	0.428728500299586	down	839353	-0.491633404625963	0.0627302337297928
chr15	102409401	102409550	150	*	1	1	0	0.0728073992604173	0.635061724634791	up	839449	0.901852596276581	-1.68893680053923
chr15	102460901	102461450	550	*	9	7	0	0.020781319603075	0.472208331482679	up	839625	0.991199531469898	-1.47223270938943
chr15	102479101	102479250	150	*	1	1	0	1.24028899728484e-05	0.0363469843931435	up	839664	1.72574539605715	-1.69279290402083
chr15	102501701	102502850	1150	*	21	0	7	0.0944702735718838	0.676173041998231	down	839705	-1.48924061048814	-1.19077555865869
chr15	102532401	102533250	850	*	15	0	6	0.0358401359980869	0.536921072178562	down	839994	-0.923614942211816	-1.32164538510898
chr15	102557651	102557900	250	*	3	0	2	0.0479631652597743	0.573742855720232	down	840006	-1.00922350374111	-1.66839825065126
chr15	102665401	102666300	900	*	15	1	1	0.0720347677674239	0.633256041899896	down	840102	-0.522557937932209	-0.629487164242061
chr15	102670251	102671800	1550	*	29	3	0	0.0468326088823625	0.571880596598908	up	840160	0.511215100615318	0.140367734010803
